person_id,name,title,organization,type,tickers,age,born,pay,exercised,unexercised
PER-4225,Shannon  Brushe,Global Media Relations,,executive,NEM,<NA>,<NA>,<NA>,0,0
PER-4226,Shannon  Gath,VP & Chief Information Officer,,executive,TER,,,,0,0
PER-4227,Shannon  Higginson J.D.,Chief Legal & Compliance Officer,,executive,LULU,,,,0,0
PER-4228,Shannon  Kehle,Executive VP & Chief People Officer,,executive,O,50,1975,,0,0
PER-4229,Shannon  Leistra,"President & CEO of NJOY, LLC",,executive,MO,,,,0,0
PER-4230,Shannon  Miller,"Executive VP and President of Strategy, Growth & Digital Officer",,executive,J,49,1976,1015275,0,0
PER-4231,Shannon Anastasia Johnston,Senior MD and Chief Information & Operations Officer,,executive,IVZ,54,1971,,0,0
PER-4232,Shannon E. Young III,Executive VP & CFO,,executive,CTRA,53,1972,1953669,0,0
PER-4233,Shannon H. Hines,Senior Vice President of Government Affairs & Washington Operations,,executive,TXT,,,,0,0
PER-4234,Shannon John Poulin,President of Semiconductor Test Division,,executive,TER,54,1971,,0,0
PER-4235,Shannon Siemsen Cross,"Senior VP, Chief Strategy Officer & Investor Relations",,executive,HPE,54,1971,,0,0
PER-4236,Shannon Thyme Klinger J.D.,Chief Legal Officer & Corporate Secretary,,executive,MRNA,54,1971,1608769,0,0
PER-4237,Shanon G. McLachlan,"Senior VP, Executive Officer & COO",,executive,JKHY,,,876125,0,0
PER-4238,Shantanu  Narayen,Chairman & CEO,,executive,ADBE,61,1964,6041047,0,0
PER-4239,Shanye  Hudson,Senior Vice President of Investor Relations & Treasury,,executive,STX,,,,0,0
PER-4240,Shari Lynne Reaves,Senior Vice President of Human Resources & Training,,executive,ORLY,54,1971,,0,0
PER-4241,Sharon  Peters,Executive VP & Chief Marketing Officer,,executive,CHTR,50,1975,,0,0
PER-4242,Sharon  Whitehead,Chief Human Resources Officer,,executive,SW,51,1974,,0,0
PER-4243,Sharon  Yeshaya,Executive VP & CFO,,executive,MS,45,1980,7775646,0,0
PER-4244,Sharon A. Szafranski,Executive Vice President of Welding,,executive,ITW,58,1967,,0,0
PER-4245,Sharon E. Underberg J.D.,"Executive VP, General Counsel, & Corporate Secretary",,executive,IDXX,64,1961,881053,84312,319294
PER-4246,Sharon S. Van Zeeland,Vice President of Strategy & Corporate Development,,executive,ROK,57,1968,,0,0
PER-4247,Shaun  Braun,Senior VP & Chief Information and Technology Officer,,executive,ZBH,,,,0,0
PER-4248,Shaun  Woodhouse,Head of Sales Asia Pacific,,executive,DLR,,,,0,0
PER-4249,Shaun M. Johnson J.D.,EVP of Business Transformation & Chief Legal & Administrative Officer,,executive,CMS,46,1979,1399026,0,0
PER-4250,Shawn  Amini,Vice President of Finance & Investor Relations,,executive,TPL,,,,0,0
PER-4251,Shawn  Anderson,Executive VP & CFO,,executive,NI,42,1983,1632990,0,0
PER-4252,Shawn C. Bevec,Vice President of Investor Relations,,executive,DGX,,,,0,0
PER-4253,Shawn G. Johnston,Executive VP & Chief Accounting Officer,,executive,DOC,45,1980,,0,0
PER-4254,Shawn P. Vadala,Chief Financial Officer,,executive,MTD,56,1969,789201,3194340,7367030
PER-4255,Sheara J. Fredman,Controller & Chief Accounting Officer,,executive,GS,49,1976,,0,0
PER-4256,Sheila J. Rostiac,"Senior VP, Chief Administrative Officer and CHRO",,executive,PEG,54,1971,,0,0
PER-4257,Shekar  Pannala,Chief Information Officer,,executive,HIG,,,,0,0
PER-4258,Shelagh  Glaser,Chief Financial Officer,,executive,SNPS,61,1964,1505050,0,2142862
PER-4259,Shelley  Simpson,"President, CEO & Director",,executive,JBHT,53,1972,910127,0,0
PER-4260,Shelley L. Reynolds,"VP, Worldwide Controller & Principal Accounting Officer",,executive,AMZN,60,1965,163200,0,0
PER-4261,Shelly  Hubbard,Vice President of Investor Relations,,executive,PNR,,,,0,0
PER-4262,Shep  Dunlap,Vice President of Investor Relations,,executive,MDLZ,,,,0,0
PER-4263,Sheri  Flies,Senior Vice President of Global Sustainability & Compliance,,executive,COST,<NA>,<NA>,<NA>,0,0
PER-4264,Sheridan C. Swords,Executive VP & Chief Commercial Officer,,executive,OKE,56,1969,1666580,0,0
PER-4265,Sherri Ann Scribner,Vice President of Strategy & Investor Relations,,executive,APH,,,,0,0
PER-4266,Sherry  Carbary,President of Boeing China,,executive,BA,,,,0,0
PER-4267,Sherry  House CPA,Chief Financial Officer,,executive,F,,,,0,0
PER-4268,Sherry L. Kohan,Senior VP & Chief Accounting Officer,,executive,AES,55,1970,,0,0
PER-4269,Sheryl Ann Lisowski,"Executive VP, Chief Accounting Officer & Treasurer",,executive,FAST,58,1967,262887,442130,0
PER-4270,Shezelle J. Krei,Senior VP & Head of Human Resources,,executive,UDR,,,,0,0
PER-4271,Shirley  Stacy,Vice President of Corporate Communications & Investor Relations,,executive,ALGN,,,,0,0
PER-4272,Shirley A. Baum,Senior VP & General Counsel,,executive,PNW,,,,0,0
PER-4273,Shivani  Kak,Head of Investor Relations,,executive,MCO,,,,0,0
PER-4274,Shumit  Kapoor,"Senior VP and President of Asia Pacific, Middle East & Africa",,executive,K,53,1971,1843387,0,884487
PER-4275,Shurawl  Sibblies,Executive VP & Chief Human Resources Officer,,executive,MET,53,1972,,0,0
PER-4276,Shveta  Mujumdar,Vice President of Corporate Development,,executive,INTU,46,1979,,0,0
PER-4277,Shyam  Sankar,CTO & Executive VP,,executive,PLTR,43,1982,807048,319066528,0
PER-4278,Silvana  Battaglia,Executive VP & Chief Human Resources Officer,,executive,COR,57,1968,1962939,0,0
PER-4279,Silviu Yeugeniu Popovici,Chief Executive Officer of EMEA,,executive,PEP,57,1968,3635662,0,0
PER-4280,Simon  Aubrey-Jones,Head of Kazakh Venture & Executive Director of Willis Eastern Europe,,executive,WTW,<NA>,<NA>,<NA>,0,0
PER-4281,Simon  Beard,MD for EMEA Region & Executive VP,,executive,ALGN,58,1967,1030826,0,0
PER-4282,Simon  Keeton,Group President of Power Solutions Group,,executive,ON,52,1973,635952,0,0
PER-4283,Simon  May,SVP & President of LDG,,executive,A,52,1973,882855,0,0
PER-4284,Simon  Mays-Smith,Vice President of Investor Relations,,executive,ADSK,,,,0,0
PER-4285,Simon  Miller,Chief Accounting Officer,,executive,EQIX,52,1973,,0,0
PER-4286,Sineesh  Keshav,Chief Technical Officer & Chief Technology Officer,,executive,PLD,,,,0,0
PER-4287,Sloane N. Drake,Executive VP & Chief Human Resources Officer,,executive,SO,48,1977,,0,0
PER-4288,Snehashish  Sarkar,"Senior VP, Chief Information & Digital Officer",,executive,EW,49,1976,,0,0
PER-4289,Sofia  Colucci,Chief Marketing Officer,,executive,TAP,,,,0,0
PER-4290,Sofya  Tsinis,Head of Investor Relations,,executive,KVUE,,,,0,0
PER-4291,Soni K. Basi Ph.D.,Executive VP & Chief Human Resources Officer,,executive,INCY,,,,0,0
PER-4292,Sonia  Cargan,"Chief Colleague Diversity, Equity, & Inclusion and Talent Officer",,executive,AXP,,,,0,0
PER-4293,Sonia L. Coleman,Senior EVP & Chief People Officer,,executive,DIS,53,1972,3530136,0,338780
PER-4294,Sophie N. Beckham,VP & Chief Sustainability Officer,,executive,IP,,,,0,0
PER-4295,Souheil S. Badran,Senior EVP & COO,,executive,USB,60,1965,,0,0
PER-4296,Soumya  Seetharam,Senior VP and Chief Digital & Information Officer,,executive,GLW,49,1976,,0,0
PER-4297,Sourav  Ghosh,Executive VP & CFO,,executive,HST,48,1977,2064739,0,0
PER-4298,Sowmyanarayan  Sampath,Executive VP & CEO of Verizon Consumer Group,,executive,VZ,47,1978,3275783,0,0
PER-4299,Spencer  Frazier,Executive Vice President of Sales & Marketing,,executive,JBHT,54,1971,,0,0
PER-4300,Spencer  Wang,"Vice President of Finance, Corporate Development & Investor Relations",,executive,NFLX,,,,0,0
PER-4301,Spencer Adam Neumann,Chief Financial Officer,,executive,NFLX,55,1970,7647331,0,107027248
PER-4302,Spencer Harris Kurn,Senior Vice President of Investor Relations,,executive,AMT,,,,0,0
PER-4303,Spencer M. Rascoff,CEO & Director,,executive,MTCH,49,1976,38599,0,0
PER-4304,Spencer S. Stiles,President & COO,,executive,SYK,48,1977,1879020,0,22665086
PER-4305,Spring  Harris,Head of Global Corporate Communications & PR,,executive,GEN,<NA>,<NA>,<NA>,0,0
PER-4306,Sreelakshmi  Kolli,Executive VP & Chief Product and Digital Officer,,executive,ALGN,50,1975,,0,0
PER-4307,Sreenivasa  Kutam,President of Global Product & Innovation,,executive,ADP,55,1970,1353738,6312742,374683
PER-4308,Srini  Kaza,Executive Vice President of Research & Development,,executive,ALGN,,,,0,0
PER-4309,Srini  Maddineni,Group Chief Information Officer,,executive,EG,,,,0,0
PER-4310,Srinivas  Subramanian,Executive Vice President of Advanced Technology Solutions,,executive,NDSN,54,1971,882283,0,871286
PER-4311,Srinivas  Tallapragada,"President, Chief Engineering & Customer Success Officer",,executive,CRM,55,1970,2512428,27424744,0
PER-4312,Srinivasan  Gopalan,"CEO, President & Director",,executive,TMUS,55,1970,,0,0
PER-4313,Srinivasan  Venkatesan,Chief Technology Officer,,executive,PYPL,54,1971,,0,0
PER-4314,Stacey  Eisen,"SVP, Chief Communications Officer & Corporate Marketing and President of Baxter Foundation",,executive,BAX,,,,0,0
PER-4315,Stacey  Kennedy,CEO of PMI U.S.,,executive,PM,52,1973,4732157,0,0
PER-4316,Stacey  Ramstedt,Senior VP & Chief Marketing Officer,,executive,CHD,,,,0,0
PER-4317,Stacey H. Dore J.D.,Chief Strategy and Sustainability Officer & Executive VP of Public Affairs,,executive,VST,52,1973,1586700,0,0
PER-4318,Stacey J. Valy Panayiotou,Chief Human Resources Officer,,executive,KMB,52,1973,,0,0
PER-4319,Stacey Jill Brodbar,Senior Vice President of Finance & Investor Relations,,executive,VRSK,,,,0,0
PER-4320,Stacie  Fleming,Senior Vice President of Marketing & Communications,,executive,CBOE,,,,0,0
PER-4321,Stacie  Sherer,Vice President of Corporate Communications,,executive,AIZ,,,,0,0
PER-4322,Stacy  Sharpe,Executive VP & Chief Communications Officer,,executive,VZ,,,,0,0
PER-4323,Stacy A. Mitchell,Executive VP & General Counsel,,executive,AWK,49,1976,994879,0,0
PER-4324,Stacy L. Gilbert,Chief Accounting Officer,,executive,KEY,53,1972,,0,0
PER-4325,Stacy Lancaster Cozad J.D.,Executive VP & Chief Legal Officer,,executive,XYL,54,1971,,0,0
PER-4326,Stacy Lynn  Apter,"Senior VP, Treasurer & Head of Corporate Finance",,executive,KO,59,1966,,0,0
PER-4327,Stacy M. Mills,"VP, Controller & Chief Accounting Officer",,executive,MMC,60,1965,,0,0
PER-4328,Stanley  Tang,Head of DoorDash Labs & Director,,executive,DASH,32,1993,,0,5081068
PER-4329,Stanley G. Bass,Chief Strategy Officer,,executive,VMC,64,1961,1867533,775680,892323
PER-4330,Stanley J. Sutula III,Chief Financial Officer,,executive,CL,59,1966,2983607,1599350,1894829
