symbol,name,title,age,born,pay,exercised,unexercised
TPR,Ms. Joanne C. Crevoiserat,"President, CEO & Director",61,1964,6766671,0,53833856
TPR,Yang  Lu,Chief Information Officer,<NA>,<NA>,<NA>,0,0
TRGP,Mr. D. Scott Pryor,President of Logistics & Transportation,62,1963,1975043,0,0
TRGP,Mr. Denny  Latham,Executive Vice President of Permian,<NA>,<NA>,<NA>,0,0
TRGP,Mr. Gerald R. Shrader,"Executive VP, General Counsel & Secretary",65,1960,<NA>,0,0
TRGP,Mr. John Christopher Eklof,Senior VP & Chief Accounting Officer,55,1970,<NA>,0,0
TRGP,Mr. Matthew J. Meloy,CEO & Director,47,1978,4634261,0,0
TRGP,Mr. Patrick J. McDonie,President of Gathering & Processing,64,1961,1975043,0,0
TRGP,Mr. Robert M. Muraro,Chief Commercial Officer,48,1977,1975043,0,0
TRGP,Mr. Tristan James Richardson,VP of Investor Relations & Fundamentals,<NA>,<NA>,<NA>,0,0
TRGP,Mr. William A. Byers,Chief Financial Officer,47,1978,<NA>,0,0
TRGP,Ms. Jennifer R. Kneale,President,45,1980,2396027,0,0
TRMB,Dr. Peter O. Large,Senior Vice President of Strategy,55,1970,886480,0,71001
TRMB,Mr. Jim  Palermo,Chief Information Officer,<NA>,<NA>,<NA>,0,0
TRMB,Mr. Kenny  Bement,Chief Accounting Officer,<NA>,<NA>,<NA>,0,0
TRMB,Mr. Mark  Schwartz,Senior Vice President of AECO Software,50,1975,1159969,0,55788
TRMB,Mr. Michael  Leyba,Director of Investor Relations,<NA>,<NA>,<NA>,0,0
TRMB,Mr. Phillip  Sawarynski,Senior VP & CFO,52,1973,984052,0,0
TRMB,Mr. Robert G. Painter,"CEO, President & Director",53,1972,4301714,0,6799468
TRMB,Mr. Ronald J. Bisio,Senior Vice President of Field Systems,56,1969,1007334,0,71001
TRMB,Ms. Jennifer  Allison,"VP, Company Secretary & General Counsel",52,1973,<NA>,0,0
TRMB,Ms. Leah K. Lambertson,Senior VP of Operations & Head of Sustainability,<NA>,<NA>,<NA>,0,0
TROW,"Mr. David  Oestreicher Esq., J.D.",General Counsel & Corporate Secretary,58,1967,<NA>,0,0
TROW,Mr. Eric Lanoue Veiel C.F.A.,Head of Global Investments & CIO,53,1972,6749312,0,0
TROW,Mr. Glenn Russell August,"Founder, CEO of OHA, VP & Director",63,1962,7909940,0,0
TROW,Mr. Joshua  Nelson,Head of Global Equity,48,1977,5038779,0,60395
TROW,Mr. Ramon  Richards,"CTO, Global Head of Technology, Data & Operations",<NA>,<NA>,<NA>,0,0
TROW,"Mr. Robert W. Sharps C.F.A., CPA","President, CEO & Chair of the Board",54,1971,9969751,0,41859
TROW,Mr. Sébastien  Page C.F.A.,Head of Global Multi-Asset & Chief Investment Officer,48,1977,<NA>,0,0
TROW,Ms. Jennifer Benson Dardis,CFO & Treasurer,51,1974,2942779,0,0
TROW,Ms. Jessica M. Hiebler,"Principal Accounting Officer, Controller & VP",49,1976,<NA>,0,0
TROW,Ms. Linsley  Carruth,Director of Investor Relations,55,1970,<NA>,0,0
TRV,Mr. Alan David Schnitzer J.D.,Chairman & CEO,59,1966,7777794,12443287,55257200
TRV,Mr. Andy Francis Bessette,Executive VP & Chief Administrative Officer,71,1954,<NA>,0,0
TRV,Mr. Avrohom J. Kess,Vice Chairman & Chief Legal Officer for Travelers,56,1969,3927500,0,17242438
TRV,Mr. Daniel Stephen Frey CPA,Executive VP & CFO,60,1965,3092606,2126585,3375342
TRV,Mr. Daniel Tei-Hwa Yin,Executive VP & Co-Chief Investment Officer,59,1966,<NA>,0,0
TRV,Mr. David Donnay Rowland CFA,Executive VP & Co-Chief Investment Officer,59,1966,<NA>,0,0
TRV,Mr. Gregory Cheshire Toczydlowski,Executive VP & President of Business Insurance,58,1967,3600970,0,10782029
TRV,Mr. Michael Frederick Klein,Executive VP & President of Personal Insurance,57,1968,3128655,2329004,6430051
TRV,Mr. Paul Edward Munson,"Senior VP of Finance, Corporate Controller & Principal Accounting Officer",59,1966,<NA>,0,0
TRV,Ms. Mojgan Mehdian Lefebvre,"Executive VP, Chief Technology & Operations Officer",59,1966,<NA>,0,0
TSCO,Mr. Colin W. Yankee,Executive VP & Chief Supply Chain Officer,47,1978,<NA>,0,0
TSCO,Mr. Harry A. Lawton III,"President, CEO & Director",51,1974,3027801,0,19933608
TSCO,Mr. John P. Ordus,Executive VP & Chief Stores Officer,49,1976,1113430,3383230,1610327
TSCO,Mr. Jonathan Seth Estep,Executive VP & Chief Merchandising Officer,45,1980,1114774,4033574,4842207
TSCO,Mr. Kurt D. Barton CPA,"Executive VP, CFO & Treasurer",53,1972,1196946,5334084,16845304
TSCO,Mr. Robert D. Mills,"EVP, Chief Technology, Digital and Corporate Strategy Officer",52,1973,1152824,7036530,1072849
TSCO,Ms. Kimberley S. Gardiner,Senior VP & Chief Marketing Officer,56,1969,<NA>,0,0
TSCO,Ms. Mary Winn Pilkington,Senior Vice President of Investor Relations & Public Relations,<NA>,<NA>,<NA>,0,0
TSCO,Ms. Melissa D. Kersey,Executive VP & Chief Human Resources Officer,50,1975,1758208,0,0
TSCO,Ms. Noni L. Ellison,"Senior VP, General Counsel & Corporate Secretary",53,1972,<NA>,0,0
TSLA,Ashok  Elluswamy,Executive Officer,<NA>,<NA>,<NA>,0,0
TSLA,Mr. Brandon  Ehrhart,General Counsel & Corporate Secretary,<NA>,<NA>,<NA>,0,0
TSLA,Mr. Elon R. Musk,"Co-Founder, Technoking of Tesla, CEO & Director",54,1971,<NA>,0,0
TSLA,Mr. Franz  von Holzhausen,Chief Designer,<NA>,<NA>,<NA>,0,0
TSLA,Mr. John  Walker,Vice President of Sales - North America,62,1963,121550,0,0
TSLA,Mr. Lars  Moravy,Vice President of Vehicle Engineering,<NA>,<NA>,<NA>,0,0
TSLA,Mr. Rodney D. Westmoreland Jr.,Director of Construction Management,<NA>,<NA>,<NA>,0,0
TSLA,Mr. Vaibhav  Taneja,Chief Financial Officer,47,1978,306846,9653338,347210016
TSLA,Mr. Xiaotong  Zhu,Senior Vice President of APAC & Global Vehicle Manufacturing,45,1980,518250,0,697024064
TSLA,Travis  Axelrod,Head of Investor Relations,<NA>,<NA>,<NA>,0,0
TSN,Jon  Kathol,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
TSN,Mr. Adam  Deckinger,Chief Legal & Administrative Officer,49,1976,3032561,0,51124
TSN,Mr. Curt T. Calaway,Chief Financial Officer,51,1974,2774974,0,40389
TSN,Mr. Devin  Cole,Chief Operating Officer,55,1970,4041977,0,0
TSN,Mr. Donnie D. King,"President, CEO & Director",63,1962,11841180,0,449843
TSN,Mr. Jerry  Holbrook,Senior Vice President of Sales & Marketing of Tyson Fresh Meats,<NA>,<NA>,<NA>,0,0
TSN,Mr. Mike  Wheeler,Chief Technology Officer,<NA>,<NA>,<NA>,0,0
TSN,Mr. Wes  Morris,Executive Officer,59,1966,3084529,352257,0
TSN,Ms. Jacqueline  Hanson,Chief People Officer,56,1969,<NA>,0,0
TSN,Ms. Lori J. Bondar,Senior Vice President of Finance & Accounting,64,1961,<NA>,0,0
TT,Mr. Allen W. Ge,Group President of Asia Pacific,<NA>,<NA>,<NA>,0,0
TT,Mr. Christopher J. Kuehn,Executive VP & CFO,52,1973,2905447,6050266,14922444
TT,Mr. David S. Regnery,Chairman of the Board & CEO,62,1963,7024436,8312480,64895508
TT,Mr. Donald E. Simmons,Group President of Americas,53,1972,2044748,0,4268214
TT,Mr. Mauro J. Atalla,"Senior VP, CTO & Chief Sustainability Officer",56,1969,<NA>,0,0
TT,Mr. Zachary A. Nagle,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
TT,Ms. Carrie Amendum Ruddy,"Senior VP, Chief Communications & Marketing Officer",<NA>,<NA>,<NA>,0,0
TT,Ms. Elizabeth  Elwell,"VP, Chief Accounting Officer & Principal Accounting Officer",51,1974,<NA>,0,0
TT,Ms. Mairead A. Magner,Senior VP & Chief Human Resources Officer,47,1978,<NA>,0,0
TT,Ms. Victoria  Lazar J.D.,"SVP, General Counsel & Corporate Secretary",59,1966,<NA>,0,0
TTD,Mr. Jay R. Grant,Chief Legal Officer & Secretary,58,1967,1931948,6363519,739409
TTD,Mr. Jeffrey Terry Green,"Founder, CEO & Chairman",48,1977,6756299,81496744,175972288
TTD,Mr. Vivek  Kundra,Chief Operating Officer,50,1975,<NA>,0,0
TTWO,Mr. Daniel P. Emerson J.D.,Executive VP & Chief Legal Officer,53,1972,1965435,0,0
TTWO,Mr. Karl  Slatoff,President,55,1970,1,0,0
TTWO,Mr. Matthew K. Breitman,"Senior VP, General Counsel of Americas & Corporate Secretary",<NA>,<NA>,<NA>,0,0
TTWO,Mr. Michael  Condrey,President of New Game Development Studio - Silicon Valley,<NA>,<NA>,<NA>,0,0
TTWO,"Mr. Strauss H. Zelnick Esq., J.D.",Executive Chairman & CEO,68,1957,106457,0,0
TTWO,Ms. Lainie  Goldstein CPA,Chief Financial Officer,57,1968,2509300,0,0
TTWO,Ms. Linda  Zabriskie,VP & Associate General Counsel,<NA>,<NA>,<NA>,0,0
TTWO,Ms. Nicole B. Shevins,Senior Vice President of Investor Relations & Corporate Communications,<NA>,<NA>,<NA>,0,0
TXN,Dr. Ahmad R. S.  Bahai Ph.D.,Senior VP & CTO,62,1963,<NA>,0,0
TXN,Mike  Beckman,VP & Head of Investor Relations,<NA>,<NA>,<NA>,0,0
TXN,Mr. Amichai  Ron,Senior Vice President of Embedded Processing & DLP® Products,47,1978,2161427,1338224,4545415
TXN,Mr. Hagop H. Kozanian,Senior Vice President of Analog Signal Chain,42,1983,2243346,0,3788968
TXN,Mr. Haviv  Ilan,"President, CEO & Chairman",56,1969,4061435,5147773,22998206
TXN,Mr. Rafael R. Lizardi,Senior VP & CFO,52,1973,2183305,5215523,4710333
TXN,Ms. Christine A. Witzsche,Senior Vice President of Communications & Investor Relations,40,1985,<NA>,0,0
TXN,Ms. Julie C. Knecht,VP & Chief Accounting Officer,52,1973,<NA>,0,0
TXN,Ms. Katharine  Kane,"Senior VP, General Counsel, Legal, Chief Compliance Officer & Secretary",40,1985,<NA>,0,0
TXN,Ms. Krunali  Patel,Senior VP & Chief Information Officer,<NA>,<NA>,<NA>,0,0
TXT,Mr. David  Rosenberg,Executive VP & CFO,48,1977,<NA>,0,0
TXT,Mr. E. Robert Lupone,"Executive VP, General Counsel, Secretary & Chief Compliance Officer",65,1960,1540956,2641926,3808697
TXT,Mr. Jorg  Rautenstrauch,CEO & President of Industrial Segment and Kautex,<NA>,<NA>,<NA>,0,0
TXT,Mr. Ricardo Danny Maldonado,President & CEO of the Bell Segment,<NA>,<NA>,<NA>,0,0
TXT,Mr. Scott C. Donnelly,Executive Chairman,63,1962,3216030,20570956,29755146
TXT,Mr. Scott P. Hegstrom,Vice President of Investor Relations & Treasurer,<NA>,<NA>,<NA>,0,0
TXT,Mr. Todd A. Kackley,VP & Chief Information Officer,<NA>,<NA>,<NA>,0,0
TXT,Ms. Julie G. Duffy,Executive VP & Chief Human Resources Officer,59,1966,1165304,608187,2322527
TXT,Ms. Lisa M. Atherton,"CEO, President & Director",49,1976,<NA>,0,0
TXT,Ms. Shannon H. Hines,Senior Vice President of Government Affairs & Washington Operations,<NA>,<NA>,<NA>,0,0
TYL,Mr. Brian K. Miller CPA,Executive VP & CFO,66,1959,437765,8692200,2543848
TYL,Mr. H. Lynn Moore Jr.,"CEO, President & Director",57,1968,685350,22890972,49451516
TYL,Mr. Jason P. Durham,Chief Accounting Officer,<NA>,<NA>,<NA>,0,0
TYL,Mr. Jeffrey D. Puckett,Chief Operating Officer,57,1968,332618,3838004,17152824
TYL,Mr. John S. Marr Jr.,Executive Chairman of the Board,65,1960,307500,32457356,13939515
TYL,Mr. Kevin W. Iwersen,Chief Information Officer,<NA>,<NA>,<NA>,0,0
TYL,Mr. Russell A. Gainford,Chief Technology Officer,<NA>,<NA>,<NA>,0,0
TYL,Mr. William A. Van Asselt,Chief Legal Officer,50,1975,<NA>,0,0
TYL,Ms. Abigail M. Diaz,Chief Administrative Officer & Corporate Secretary,<NA>,<NA>,<NA>,0,0
TYL,Ms. Hala  Elsherbini,Senior Director of Investor Relations,<NA>,<NA>,<NA>,0,0
UAL,Mr. Andrew P. Nocella,Executive VP & Chief Commercial Officer,55,1970,5179797,0,0
UAL,Mr. Brett J. Hart,President,55,1970,8386515,0,420520
UAL,Mr. J. Scott Kirby,CEO & Director,58,1967,9519721,0,6119520
UAL,Mr. Jason  Birnbaum,Chief Information Officer,53,1972,<NA>,0,0
UAL,Mr. Josh  Earnest,Executive VP of Communications & Advertising,<NA>,<NA>,<NA>,0,0
UAL,Mr. Michael D. Leskinen CFA,Executive VP & CFO,45,1980,3061223,0,0
UAL,Mr. Torbjorn J. Enqvist,Executive VP & COO,53,1972,5078104,0,0
UAL,Ms. Brigitte  Bokemeier,"VP, Principal Accounting Officer & Controller",48,1977,<NA>,0,0
UAL,Ms. Doreen  Burse,Senior Vice President of Worldwide Sales,<NA>,<NA>,<NA>,0,0
UAL,Ms. Kristina Munoz Edwards,Managing Director of Investor Relations,<NA>,<NA>,<NA>,0,0
UBER,Mr. Alaxandar  Wang,Head of Investor Relations,<NA>,<NA>,<NA>,0,0
UBER,Mr. Andrew G. Macdonald,President & COO,40,1985,<NA>,0,0
UBER,Mr. Dara  Khosrowshahi,CEO & Director,55,1970,4852160,88184600,8370523
UBER,Mr. Derek Anthony West J.D.,"Senior VP, Chief Legal Officer & Corporate Secretary (Leave of Absence)",59,1966,2579673,0,8001000
UBER,Mr. Garrett  Camp,"Co-Founder, Board Observer & Product Advisor",45,1980,18033,0,0
UBER,Mr. Glen  Ceremony,Chief Accounting Officer & Global Corporate Controller,58,1967,<NA>,0,0
UBER,Mr. Prashanth  Mahendra-Rajah,Chief Financial Officer,55,1970,3701576,0,840462
UBER,Mr. Praveen Neppalli Naga,Chief Technology Officer,<NA>,<NA>,<NA>,0,0
UBER,Ms. Jill  Hazelbaker,Chief Marketing Officer and Senior Vice President of Public Affairs,43,1982,1965486,0,0
UBER,Ms. Nikki  Krishnamurthy,Senior VP & Chief People Officer,53,1972,2229914,0,3900000
UDR,Mr. David Dooley Bragg,Senior VP & CFO,<NA>,<NA>,<NA>,0,0
UDR,Mr. H. Andrew Cantor,Senior Vice President of Investments,55,1970,<NA>,0,0
UDR,Mr. Joshua A. Gampp,Senior VP & CTO,48,1977,<NA>,0,0
UDR,Mr. Michael D. Lacy,Senior VP & COO,43,1982,874200,0,0
UDR,Mr. Thomas W. Toomey CPA,"Chairman, President & CEO",64,1961,923190,0,0
UDR,Mr. Tracy L. Hofmeister,Senior VP & Chief Accounting Officer,54,1971,<NA>,0,0
UDR,Mr. Trent Nathan Trujillo,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
UDR,Ms. Shezelle J. Krei,Senior VP & Head of Human Resources,<NA>,<NA>,<NA>,0,0
UDR,Philip J. Curry,VP of Information & Security,<NA>,<NA>,<NA>,0,0
UDR,Todd W. Newton,Vice President of Marketing,<NA>,<NA>,<NA>,0,0
UHS,Michael S. Nelson,Senior Vice President of Strategic Services,<NA>,<NA>,<NA>,0,0
UHS,Mr. Alan B. Miller,Founder & Executive Chairman of the Board,87,1938,3064714,42160528,54988580
UHS,Mr. Darren P. Lehrich,Vice President of Investor Relations,53,1972,<NA>,0,0
UHS,Mr. Edward H. Sim,Executive VP & President of Acute Care Division,53,1972,2439443,0,422125
UHS,Mr. Jim  Clark,Senior Vice President of Finance - Acute Care Division,<NA>,<NA>,<NA>,0,0
UHS,Mr. Marc D. Miller,"CEO, President & Director",54,1971,5685108,5796850,16177408
UHS,Mr. Matthew David Klein,Senior VP & General Counsel,<NA>,<NA>,<NA>,0,0
UHS,Mr. Matthew Jay Peterson,Executive VP & President of Behavioral Health Care Division,55,1970,2196805,9927967,0
UHS,Mr. Steve G. Filton,"Executive VP, CFO & Secretary",67,1958,2596736,15330083,3017318
UHS,Ms. Maria  Zangardi,Senior VP of Human Resources & Corporate Officer,<NA>,<NA>,<NA>,0,0
ULTA,Mr. Christopher J. DelOrefice CPA,"CFO, Principal Financial Officer & Principal Accounting Officer",54,1971,<NA>,0,0
ULTA,Mr. Erik  Lopez,Chief Supply Chain Officer,<NA>,<NA>,<NA>,0,0
ULTA,Mr. Mike  Maresca,Chief Technology & Transformation Officer,<NA>,<NA>,<NA>,0,0
ULTA,Mr. Rene G. Casares,Chief Legal Officer & Corporate Secretary,<NA>,<NA>,<NA>,0,0
ULTA,Ms. Amiee  Bayer-Thomas,Chief Retail Officer,<NA>,<NA>,<NA>,0,0
ULTA,Ms. Anita J. Ryan,Chief Human Resources Officer,61,1964,943147,814086,46566
ULTA,Ms. Kecia L. Steelman,"President, CEO & Director",54,1971,2050211,3348200,0
ULTA,Ms. Kelly  Mahoney,Chief Marketing Officer,<NA>,<NA>,<NA>,0,0
ULTA,Ms. Kiley F. Rawlins CFA,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
ULTA,Ms. Lauren  Brindley,Chief Merchandising & Digital Officer,47,1978,<NA>,0,0
UNH,Dr. Richard J. Migliori M.D.,Executive Vice President & Senior Advisor,68,1957,<NA>,0,0
UNH,Mr. Christopher R. Zaetta,"Executive VP, Chief Legal Officer & Corporate Secretary",53,1972,1872229,0,711293
UNH,Mr. Sandeep  Dadlani,Executive VP and Chief Digital & Technology Officer,50,1975,<NA>,0,0
UNH,Mr. Stephen J. Hemsley,CEO & Non-Independent Non-Executive Chairman,72,1953,285077,0,0
UNH,Mr. Terry  Clark,Executive VP & Chief Marketing Officer,<NA>,<NA>,<NA>,0,0
UNH,Mr. Thomas Edward Roos,Senior VP & Chief Accounting Officer,52,1973,<NA>,0,0
UNH,Mr. Wayne Scott DeVeydt,Chief Financial Officer,55,1970,<NA>,0,0
UNH,Mr. Zachary William Sopcak,Senior Vice President of Capital Markets Communications & Investor Relations,<NA>,<NA>,<NA>,0,0
UNH,Ms. Erin L.  McSweeney,Executive VP & Chief People Officer,60,1965,1767835,0,3488965
UNH,Ms. Heather Rachelle Cianfrocco,"EVP of Governance, Compliance & Information Security",51,1974,3448035,0,23963728
UNP,Mr. Brad  Stock,Assistant Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
UNP,Mr. Eric J. Gehringer,Executive Vice President of Operations,46,1979,1912293,0,977628
UNP,Mr. Kenny G. Rocker,Executive Vice President of Marketing & Sales,53,1972,1794533,0,1874256
UNP,Mr. Rahul  Jalali,Executive VP & Chief Information Officer,51,1974,<NA>,0,0
UNP,Mr. Todd M. Rynaski,"Senior VP, Chief Accounting, Risk & Compliance Officer",54,1971,<NA>,0,0
UNP,Mr. Vincenzo James Vena,CEO & Director,66,1959,5644567,0,0
UNP,Ms. Christina  Conlin,"Executive VP, Chief Legal Officer & Corporate Secretary",<NA>,<NA>,<NA>,0,0
UNP,Ms. Elizabeth F. Whited,Advisor,59,1966,2509978,649575,1756077
UNP,Ms. Jennifer L. Hamann,Executive VP & CFO,57,1968,2022179,717530,2636079
UNP,Ms. Rebecca B. Gregory,VP of Administration & Chief of Staff,<NA>,<NA>,<NA>,0,0
UPS,Mr. Bala  Subramanian,EVP and Chief Digital & Technology Officer,54,1971,1953612,0,0
UPS,Mr. Brian  Dykes,Chief Financial Officer & Executive Vice President,46,1979,2180728,0,0
UPS,Mr. Darrell L. Ford,Executive VP & Chief Human Resources Officer,60,1965,<NA>,0,0
UPS,Mr. Harrison  Park,Managing Director of UPS Korea,<NA>,<NA>,<NA>,0,0
UPS,Mr. Nando  Cesarone,Executive VP & President of U.S. and UPS Airline,53,1972,1901314,0,189723
UPS,Mr. Norman M. Brothers Jr.,"Executive VP, Chief Legal, Compliance Officer & Corporate Secretary",57,1968,<NA>,0,0
UPS,Mr. Ralph  Ozoude,Managing Director of Nigerian Operations & Special Projects Manager for West Africa,<NA>,<NA>,<NA>,0,0
UPS,Ms. Carol B. Tome,CEO & Director,68,1957,4422071,0,0
UPS,Ms. Kathleen M. Gutmann,"Executive VP and President of International, Healthcare & Supply Chain Solutions",56,1969,1930472,0,584868
UPS,PJ  Guido,Investor Relations Officer,<NA>,<NA>,<NA>,0,0
URI,Mr. Andrew B. Limoges,"VP, Controller & Principal Accounting Officer",43,1982,729806,0,0
URI,Mr. Anthony S. Leopold,Senior VP and Chief Technology & Strategy Officer,48,1977,<NA>,0,0
URI,Mr. Craig Adam Pintoff J.D.,Executive VP & Chief Administrative Officer,55,1970,1394770,0,0
URI,Mr. Kenneth B. Mettel,Senior Vice President of Performance Analytics,<NA>,<NA>,<NA>,0,0
URI,Mr. Matthew J. Flannery,"President, CEO & Director",60,1965,3045955,0,0
URI,Mr. Michael D. Durand,Executive VP & COO,51,1974,1254766,0,0
URI,Mr. Robert N. Halsey,Vice President of Marketing,<NA>,<NA>,<NA>,0,0
URI,Mr. William Edward Grace,Executive VP & CFO,53,1972,1321198,0,0
URI,Ms. Elizabeth Carolyn Grenfell,Vice President of Investor Relations,<NA>,<NA>,<NA>,0,0
URI,Ms. Joli L. Gross J.D.,"Senior VP, Corporate Secretary and Chief Legal & Sustainability Officer",55,1970,1152119,0,0
USB,Mr. Adam  Graves,Senior EVP and Head of Enterprise Strategy & Administration,47,1978,<NA>,0,0
USB,Mr. Andrew J. Cecere,Executive Chairman,64,1961,6413042,96354,1529486
USB,Mr. David R. Palombi,Executive VP & Chief Communications Officer,<NA>,<NA>,<NA>,0,0
USB,Mr. Dilip  Venkatachari,Senior EVP and Chief Information & Technology Officer,65,1960,<NA>,0,0
USB,Mr. Elcio R. T. Barcelos,Senior EVP & Chief Human Resources Officer,55,1970,<NA>,0,0
USB,Mr. James L. Chosy,Senior EVP & General Counsel,61,1964,<NA>,0,0
USB,Mr. John C. Stern,Vice Chair & Chief Financial Officer,46,1979,2128006,0,0
USB,Mr. Souheil S. Badran,Senior EVP & COO,60,1965,<NA>,0,0
USB,Ms. Erica  Opstad,Senior Vice President,54,1971,<NA>,0,0
USB,Ms. Jennifer Ann Thompson C.F.A.,EVP & Head of Corporate Finance,<NA>,<NA>,<NA>,0,0
V,Mr. Christopher  Suh,Chief Financial Officer,55,1970,3148478,0,1100922
V,Mr. Frank  Cooper III,Chief Marketing Officer,61,1964,<NA>,0,0
V,Mr. Oliver  Jenkyn,Group President of Global Markets,52,1973,<NA>,0,0
V,Mr. Paul D. Fabara,Chief Risk & Client Services Officer,59,1966,2633779,27429316,550461
V,Mr. Peter  Andreski,"Senior VP, Global Corporate Controller & Chief Accounting Officer",52,1973,<NA>,0,0
V,Mr. Rajat  Taneja,President of Technology,61,1964,4600880,12952687,69936160
V,Mr. Ryan M. McInerney,CEO & Director,50,1975,7129213,26567312,83317928
V,Ms. Jennifer  Como,Head of Investor Relations,<NA>,<NA>,<NA>,0,0
V,Ms. Julie B. Rottenberg J.D.,General Counsel,57,1968,<NA>,0,0
V,Ms. Kelly Mahon Tullier J.D.,"Vice Chair, Chief People & Corporate Affairs Officer and Corporate Secretary",59,1966,3162473,4472868,35300776
VICI,Mr. Benjamin  Somogyi,Assistant General Counsel & Director of Compliance,<NA>,<NA>,<NA>,0,0
VICI,Mr. David Andrew Kieske,"Executive VP, CFO & Treasurer",54,1971,2453929,0,0
VICI,Mr. Edward Baltazar Pitoniak,CEO & Director,69,1956,5528318,0,0
VICI,Mr. Gabriel F. Wasserman,"Senior VP, Chief Accounting Officer & MD of V.E.C.S.",42,1983,<NA>,0,0
VICI,Mr. Jacques  Cornet,Investor Relations of  ICR Inc.,<NA>,<NA>,<NA>,0,0
VICI,Mr. Jeremy  Waxman,Vice President of Accounting & Administration,<NA>,<NA>,<NA>,0,0
VICI,Mr. John W. R. Payne,President & COO,57,1968,3738715,0,0
VICI,Ms. Amanda  Schumer,Director of People,<NA>,<NA>,<NA>,0,0
VICI,Ms. Moira  McCloskey,Senior Vice President of Capital Markets,<NA>,<NA>,<NA>,0,0
VICI,Ms. Samantha Sacks Gallagher J.D.,"Executive VP, General Counsel & Secretary",48,1977,2121515,0,0
VLO,Lillian  Riojas,Executive Director of Media Relations & Communications,<NA>,<NA>,<NA>,0,0
